QGPIORecord, QRC v6.1.0, 22-12-2021 @ 15:22:12, Windows 10 Version 2009, 10.0.19042, x86_64
Time, x1, x2, x3, e1, e2, e3, vff, wff, vfb, wfb, v, w
33806, -0.28709, -0.202324, 0.00411164, -0.275399, -0.199997, 0, 0.0116907, 0.00232714, -0.00411164, 0.058501, 0.0089283, 0
33816, -0.286868, -0.202496, 0.00311303, -0.275198, -0.199997, 0, 0.0116705, 0.00249884, -0.00311303, 0.0583911, 0.0104446, 0
33826, -0.286467, -0.202627, 0.00252641, -0.274996, -0.199997, 0, 0.0114704, 0.00262985, -0.00252641, 0.0573849, 0.0114885, 0
33836, -0.286111, -0.202652, 0.00226707, -0.274804, -0.199997, 0, 0.011307, 0.00265454, -0.00226707, 0.0565649, 0.0117842, 0
33846, -0.285999, -0.202801, 0.00134486, -0.274603, -0.199997, 0, 0.0113964, 0.00280359, -0.00134486, 0.0570008, 0.0131344, 0
33856, -0.285692, -0.202914, 0.000790822, -0.274401, -0.199997, 0, 0.011291, 0.00291713, -0.000790822, 0.0564666, 0.0140665, 0
33866, -0.285616, -0.202572, 0.00143084, -0.2742, -0.199997, 0, 0.011416, 0.0025745, -0.00143084, 0.0570986, 0.0119323, 0
33875, -0.285341, -0.202333, 0.00197379, -0.273998, -0.199997, 0, 0.0113428, 0.00233614, -0.00197379, 0.0567371, 0.0103845, 0
33886, -0.285095, -0.202029, 0.00269432, -0.273797, -0.199997, 0, 0.0112986, 0.00203213, -0.00269432, 0.0565202, 0.00839182, 0
33896, -0.284679, -0.201832, 0.00323149, -0.273605, -0.199997, 0, 0.0110745, 0.00183478, -0.00323149, 0.0554019, 0.00705602, 0
33906, -0.28451, -0.201756, 0.0032904, -0.273403, -0.199997, 0, 0.0111068, 0.0017591, -0.0032904, 0.0555627, 0.00663847, 0
33915, -0.284555, -0.201608, 0.00345165, -0.273202, -0.199997, 0, 0.0113537, 0.00161147, -0.00345165, 0.056796, 0.00579037, 0
33926, -0.283805, -0.201441, 0.0040289, -0.273, -0.199997, 0, 0.0108051, 0.00144416, -0.0040289, 0.0540543, 0.00458574, 0
33936, -0.283731, -0.201312, 0.00425228, -0.272799, -0.199997, 0, 0.0109324, 0.00131528, -0.00425228, 0.0546892, 0.00379254, 0
33946, -0.283859, -0.2012, 0.00439159, -0.272597, -0.199997, 0, 0.0112612, 0.00120308, -0.00439159, 0.0563318, 0.00313309, 0
33956, -0.282993, -0.201077, 0.00479375, -0.272396, -0.199997, 0, 0.0105972, 0.00107977, -0.00479375, 0.0530111, 0.00226853, 0
33966, -0.28224, -0.200968, 0.00511032, -0.272204, -0.199997, 0, 0.0100365, 0.000971466, -0.00511032, 0.0502067, 0.00153463, 0
33976, -0.281771, -0.200874, 0.00534253, -0.272002, -0.199997, 0, 0.00976828, 0.000877425, -0.00534253, 0.0488641, 0.000920606, 0
33986, -0.281171, -0.200619, 0.0059532, -0.271801, -0.199997, 0, 0.00937, 0.000622407, -0.0059532, 0.0468677, -0.000738847, 0
33996, -0.280833, -0.20056, 0.00607858, -0.2716, -0.199997, 0, 0.00923371, 0.000562564, -0.00607858, 0.0461848, -0.00111502, 0
