QGPIORecord, QRC v6.1.0, 22-11-2021 @ 10:56:54, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, rA, VoltageState, PositionB, VelocitiyB, CurrentA, CurrentB, VoltageA, VoltageB, ValueIn9, ValueIn10, ValueIn11
504440, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
504451, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
504460, 0, 0, 1, 0, 0, 0.0327826, 0.00596047, 0, 0, 0, 0, 0
504470, 0, 0, 1, 0, 0, -0.00298024, -0.0119209, 0, 0, 0, 0, 0
504480, 0, 0, 1, 0, 0, -0.00596047, -0.0149012, 0, 0, 0, 0, 0
504491, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
504500, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
504510, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
504520, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
504530, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
504541, 0, 0, 1, 0, 0, -0.00298024, 0.0476838, 0, 0, 0, 0, 0
504550, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
504560, 0, 0, 1, 0, 0, 0.050664, -0.00298024, 0, 0, 0, 0, 0
504570, 0, 0, 1, 0, 0, 0.0238419, 0.0387431, 0, 0, 0, 0, 0
504581, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
504590, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
504600, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
504610, 0, 0, 1, 0, 0, -0.0119209, -0.00894071, 0, 0, 0, 0, 0
504621, 0, 0, 1, 0, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
504630, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
504640, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
504650, 0, 0, 1, 0, 0, -0.00596047, 0.0476838, 0, 0, 0, 0, 0
504660, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
504670, 0, 0, 1, 0, 0, 0.050664, 0, 0, 0, 0, 0, 0
504680, 0, 0, 1, 0, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
504690, 0, 0, 1, 0, 0, -0.0119209, 0.0357628, 0, 0, 0, 0, 0
504700, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
504711, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
504720, 0, 0, 1, 0, 0, 0.0476838, 0, 0, 0, 0, 0, 0
504730, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
504740, 0, 0, 1, 0, 0, -0.0119209, -0.0149012, 0, 0, 0, 0, 0
504751, 0, 0, 1, 0, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
504760, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
504770, 0, 0, 1, 0, 0, 0.00298024, -0.00894071, 0, 0, 0, 0, 0
504780, 0, 0, 1, 0, 0, 0.0476838, 0.00298024, 0, 0, 0, 0, 0
504791, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
504800, 0, 0, 1, 0, 0, -0.00894071, 0.0804663, 0, 0, 0, 0, 0
504810, 0, 0, 1, 0, 0, -0.00298024, -0.00298024, 0, 0, 0, 0, 0
504820, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
504830, 0, 0, 1, 0, 0, 0.0476838, 0.00298024, 0, 0, 0, 0, 0
504840, 0, 0, 1, 0, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
504850, 0, 0, 1, 0, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
504860, 0, 0, 1, 0, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
504870, 0, 0, 1, 0, 0, 0.0178814, 0.0178814, 0, 0, 0, 0, 0
504881, 0, 0, 1, 0, 0, 0.00894071, -0.00596047, 0, 0, 0, 0, 0
504890, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
504900, 0, 0, 1, 0, 0, 0, 0.0476838, 0, 0, 0, 0, 0
504910, 0, 0, 1, 0, 0, -0.00596047, 0.0298024, 0, 0, 0, 0, 0
504921, 0, 0, 1, 0, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
504930, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
504940, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
504950, 0, 0, 1, 0, 0, -0.0119209, -0.0119209, 0, 0, 0, 0, 0
504961, 0, 0, 1, 0, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
504970, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
504980, 0, 0, 1, 0, 0, 0.0417233, 0.0149012, 0, 0, 0, 0, 0
504990, 0, 0, 1, 0, 0, 0.0178814, -0.00596047, 0, 0, 0, 0, 0
505000, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
505011, 0, 0, 1, 0, 0, -0.00894071, 0.050664, 0, 0, 0, 0, 0
505020, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
505030, 0, 0, 1, 0, 0, -0.0119209, -0.0119209, 0, 0, 0, 0, 0
505040, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
505051, 0, 0, 1, 0, 0, 0.0476838, -0.00298024, 0, 0, 0, 0, 0
505060, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
505070, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
505080, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
505091, 0, 0, 1, 0, 0, 0.00298024, -0.00596047, 0, 0, 0, 0, 0
505100, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
505110, 0, 0, 1, 0, 0, 0.0417233, 0.00298024, 0, 0, 0, 0, 0
505120, 0, 0, 1, 0, 0, -0.00894071, 0.0447035, 0, 0, 0, 0, 0
505131, 0, 0, 1, 0, 0, -0.00596047, 0.0417233, 0, 0, 0, 0, 0
505140, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
505150, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
505160, 0, 0, 1, 0, 0, 0.0447035, -0.00298024, 0, 0, 0, 0, 0
505170, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
505181, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
505190, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
505200, 0, 0, 1, 0, 0, 0, -0.00596047, 0, 0, 0, 0, 0
505210, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
505221, 0, 0, 1, 0, 0, 0.0417233, 0, 0, 0, 0, 0, 0
505230, 0, 0, 1, 0, 0, 0, -0.00596047, 0, 0, 0, 0, 0
505240, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
505250, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
505261, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
505270, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
505280, 0, 0, 1, 0, 0, -0.00596047, 0.0268221, 0, 0, 0, 0, 0
505290, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
505300, 0, 0, 1, 0, 0, -0.00298024, -0.0119209, 0, 0, 0, 0, 0
505310, 0, 0, 1, 0, 0, 0.0476838, 0.00298024, 0, 0, 0, 0, 0
505320, 0, 0, 1, 0, 0, 0.0387431, -0.00298024, 0, 0, 0, 0, 0
505330, 0, 0, 1, 0, 0, 0.0387431, 0.00894071, 0, 0, 0, 0, 0
505340, 0, 0, 1, 0, 0, 0.00298024, -0.00596047, 0, 0, 0, 0, 0
505351, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
505360, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
505370, 0, 0, 1, 0, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
505380, 0, 0, 1, 0, 0, 0.00596047, -0.00298024, 0, 0, 0, 0, 0
505391, 0, 0, 1, 0, 0, -0.00894071, 0.0327826, 0, 0, 0, 0, 0
505400, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
505410, 0, 0, 1, 0, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
505420, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
505431, 0, 0, 1, 0, 0, 0.0476838, -0.00596047, 0, 0, 0, 0, 0
505440, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
505450, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
505460, 0, 0, 1, 0, 0, -0.00596047, 0.050664, 0, 0, 0, 0, 0
505470, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
505480, 0, 0, 1, 0, 0, -0.0119209, -0.00894071, 0, 0, 0, 0, 0
505490, 0, 0, 1, 0, 0, 0.00298024, -0.00596047, 0, 0, 0, 0, 0
505500, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
505510, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
505521, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
505530, 0, 0, 1, 0, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
505540, 0, 0, 1, 0, 0, 0.0476838, -0.00596047, 0, 0, 0, 0, 0
505550, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
505561, 0, 0, 1, 0, 0, -0.00596047, 0.0417233, 0, 0, 0, 0, 0
505570, 0, 0, 1, -0.00350624, -0.347118, 0.0447035, 0.0208616, 0, 0, 0, 0, 0
505580, -0.00350624, -0.347118, 1, -0.0105187, -0.697742, -0.00894071, 0.00894071, 0, 0, 0, 0, 0
505590, -0.00350624, 0, 1, -0.014025, -0.350624, 0, 0.0119209, 0, 0, 0, 0, 0
505601, -0.00350624, 0, 1, -0.0175312, -0.350624, -0.00298024, 0.0119209, 0, 0, 0, 0, 0
505611, -0.00701248, -0.347118, 1, -0.0245437, -0.694236, 0.0417233, 0.0238419, 0, 0, 0, 0, 0
505620, -0.00701248, 0, 1, -0.0280499, -0.350624, 0, 0.00894071, 0, 0, 0, 0, 0
505630, -0.00701248, 0, 1, -0.0315562, -0.350624, -0.00596047, 0.00596047, 0, 0, 0, 0, 0
505640, -0.00701248, 0, 1, -0.0315562, 0, 0.0596047, 0.00596047, 0, 0, 0, 0, 0
505651, -0.00701248, 0, 1, -0.0315562, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
505660, -0.00701248, 0, 1, -0.0315562, 0, -0.0119209, -0.0119209, 0, 0, 0, 0, 0
505670, -0.00701248, 0, 1, -0.0315562, 0, -0.00298024, 0.0357628, 0, 0, 0, 0, 0
505680, -0.00701248, 0, 1, -0.0315562, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
505691, -0.00701248, 0, 1, -0.0245437, 0.697742, -0.00596047, -0.0208616, 0, 0, 0, 0, 0
505700, -0.00701248, 0, 1, -0.0210375, 0.347118, -0.00894071, -0.0268221, 0, 0, 0, 0, 0
505710, -0.00701248, 0, 1, -0.0175312, 0.350624, -0.0119209, -0.0327826, 0, 0, 0, 0, 0
505720, -0.00701248, 0, 1, -0.0105187, 0.697742, -0.00298024, 0.0268221, 0, 0, 0, 0, 0
505731, -0.00701248, 0, 1, -0.00350624, 0.697742, -0.00596047, -0.0327826, 0, 0, 0, 0, 0
505740, -0.00701248, 0, 1, 0, 0.701248, -0.00596047, -0.0417233, 0, 0, 0, 0, 0
505750, -0.00701248, 0, 1, 0.00701248, 0.350624, 0, -0.0357628, 0, 0, 0, 0, 0
505760, -0.00701248, 0, 1, 0.014025, 0.697742, -0.00596047, -0.0387431, 0, 0, 0, 0, 0
505771, -0.00701248, 0, 1, 0.0175312, 0.350624, 0.0417233, -0.0208616, 0, 0, 0, 0, 0
505781, -0.00701248, 0, 1, 0.0245437, 0.701248, -0.00596047, -0.0298024, 0, 0, 0, 0, 0
505790, -0.00701248, 0, 1, 0.0280499, 0.350624, 0.050664, -0.0208616, 0, 0, 0, 0, 0
505800, -0.00701248, 0, 1, 0.0280499, 0, -0.00298024, -0.0178814, 0, 0, 0, 0, 0
505810, -0.00701248, 0, 1, 0.0280499, 0, -0.00894071, -0.0149012, 0, 0, 0, 0, 0
505821, -0.00701248, 0, 1, 0.0280499, 0, 0, -0.00894071, 0, 0, 0, 0, 0
505830, -0.00701248, 0, 1, 0.0315562, 0.347118, -0.00596047, -0.0149012, 0, 0, 0, 0, 0
505840, -0.00701248, 0, 1, 0.0315562, 0, -0.0119209, -0.0208616, 0, 0, 0, 0, 0
505850, -0.00701248, 0, 1, 0.0350624, 0.350624, -0.00298024, -0.0119209, 0, 0, 0, 0, 0
505861, -0.00701248, 0, 1, 0.0350624, 0, -0.00894071, -0.0178814, 0, 0, 0, 0, 0
505870, -0.00701248, 0, 1, 0.0385687, 0.347118, -0.0119209, 0.0298024, 0, 0, 0, 0, 0
505880, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, 0.0476838, 0, 0, 0, 0, 0
505890, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
505901, -0.00701248, 0, 1, 0.0385687, 0, 0.0476838, 0.00298024, 0, 0, 0, 0, 0
505910, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
505920, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
505930, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
505940, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
505950, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
505960, -0.00701248, 0, 1, 0.0385687, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
505970, -0.00701248, 0, 1, 0.0385687, 0, 0.00298024, -0.00596047, 0, 0, 0, 0, 0
505980, -0.00701248, 0, 1, 0.0385687, 0, 0.0447035, 0, 0, 0, 0, 0, 0
505991, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
506000, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
506010, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
506020, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
506031, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
506040, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
506050, -0.00701248, 0, 1, 0.0385687, 0, 0.0298024, 0.0178814, 0, 0, 0, 0, 0
506060, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
506071, -0.00701248, 0, 1, 0.0385687, 0, -0.0119209, -0.00894071, 0, 0, 0, 0, 0
506080, -0.00701248, 0, 1, 0.0385687, 0, 0.00596047, -0.00894071, 0, 0, 0, 0, 0
506090, -0.00701248, 0, 1, 0.0385687, 0, 0.0447035, 0.00298024, 0, 0, 0, 0, 0
506100, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
506110, -0.00701248, 0, 1, 0.0385687, 0, -0.0119209, 0.0268221, 0, 0, 0, 0, 0
506120, -0.00701248, 0, 1, 0.0385687, 0, 0.0536442, -0.00298024, 0, 0, 0, 0, 0
506130, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
506140, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
506150, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
506161, -0.00701248, 0, 1, 0.0385687, 0, -0.0119209, -0.00596047, 0, 0, 0, 0, 0
506170, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
506180, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
506190, -0.00701248, 0, 1, 0.0385687, 0, 0.00894071, -0.00596047, 0, 0, 0, 0, 0
506201, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, 0.0447035, 0, 0, 0, 0, 0
506210, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
506220, -0.00701248, 0, 1, 0.0385687, 0, -0.0119209, -0.0119209, 0, 0, 0, 0, 0
506230, -0.00701248, 0, 1, 0.0385687, 0, 0.0536442, 0, 0, 0, 0, 0, 0
506241, -0.00701248, 0, 1, 0.0385687, 0, -0.0119209, -0.00894071, 0, 0, 0, 0, 0
506250, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
506260, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
506270, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
506280, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00298024, 0, 0, 0, 0, 0
506291, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
506300, -0.00701248, 0, 1, 0.0385687, 0, 0.0149012, -0.00298024, 0, 0, 0, 0, 0
506310, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, 0.0447035, 0, 0, 0, 0, 0
506320, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, 0.0476838, 0, 0, 0, 0, 0
506331, -0.00701248, 0, 1, 0.0385687, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
506340, -0.00701248, 0, 1, 0.0385687, 0, -0.0119209, -0.00894071, 0, 0, 0, 0, 0
506350, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
506360, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
506371, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.0149012, 0, 0, 0, 0, 0
506380, -0.00701248, 0, 1, 0.0385687, 0, 0.0357628, 0.00894071, 0, 0, 0, 0, 0
506390, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
506400, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
506411, -0.00701248, 0, 1, 0.0385687, 0, 0, -0.00298024, 0, 0, 0, 0, 0
506420, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
506430, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, 0.0447035, 0, 0, 0, 0, 0
506440, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
506450, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
506461, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
506470, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
506480, -0.00701248, 0, 1, 0.0385687, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
506490, -0.00701248, 0, 1, 0.0385687, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
506501, -0.00701248, 0, 1, 0.0385687, 0, -0.0119209, -0.0119209, 0, 0, 0, 0, 0
506510, -0.00701248, 0, 1, 0.0385687, 0, 0.00298024, -0.00298024, 0, 0, 0, 0, 0
506520, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
506530, -0.00701248, 0, 1, 0.0385687, 0, 0.0387431, 0.0566245, 0, 0, 0, 0, 0
506541, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, 0.0447035, 0, 0, 0, 0, 0
506550, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
506560, -0.00701248, 0, 1, 0.0385687, 0, 0.0476838, -0.00596047, 0, 0, 0, 0, 0
506570, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
506580, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
506590, -0.00701248, 0, 1, 0.0385687, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
506600, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
506610, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
506620, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
506631, -0.00701248, 0, 1, 0.0385687, 0, 0, -0.00894071, 0, 0, 0, 0, 0
506640, -0.00701248, 0, 1, 0.0385687, 0, 0.0387431, 0.0596047, 0, 0, 0, 0, 0
506650, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
506660, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
506671, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
506680, -0.00701248, 0, 1, 0.0385687, 0, -0.0119209, -0.0119209, 0, 0, 0, 0, 0
506690, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
506700, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
506711, -0.00701248, 0, 1, 0.0385687, 0, 0.0417233, 0, 0, 0, 0, 0, 0
506720, -0.00701248, 0, 1, 0.0385687, 0, 0, -0.00298024, 0, 0, 0, 0, 0
506730, -0.00701248, 0, 1, 0.0385687, 0, -0.0119209, -0.0119209, 0, 0, 0, 0, 0
506740, -0.00701248, 0, 1, 0.0385687, 0, 0.0536442, -0.00596047, 0, 0, 0, 0, 0
506750, -0.00701248, 0, 1, 0.0385687, 0, 0.0298024, 0.0119209, 0, 0, 0, 0, 0
506760, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
506770, -0.00701248, 0, 1, 0.0385687, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
506780, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
506790, -0.00701248, 0, 1, 0.0385687, 0, -0.0119209, 0.00298024, 0, 0, 0, 0, 0
506801, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
506810, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
506820, -0.00701248, 0, 1, 0.0385687, 0, 0.0476838, 0.00298024, 0, 0, 0, 0, 0
506830, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
506841, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
506850, -0.00701248, 0, 1, 0.0385687, 0, 0.0536442, -0.00596047, 0, 0, 0, 0, 0
506860, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, 0.0476838, 0, 0, 0, 0, 0
506870, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, 0.0387431, 0, 0, 0, 0, 0
506881, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
506890, -0.00701248, 0, 1, 0.0385687, 0, 0.00298024, -0.00596047, 0, 0, 0, 0, 0
506900, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
506910, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
506920, -0.00701248, 0, 1, 0.0385687, 0, -0.00298024, -0.0119209, 0, 0, 0, 0, 0
506931, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
506940, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
506950, -0.00701248, 0, 1, 0.0385687, 0, 0.00298024, -0.00298024, 0, 0, 0, 0, 0
506960, -0.00701248, 0, 1, 0.0385687, 0, 0.050664, -0.00298024, 0, 0, 0, 0, 0
506971, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, 0.050664, 0, 0, 0, 0, 0
506980, -0.00701248, 0, 1, 0.0385687, 0, -0.0119209, 0.0387431, 0, 0, 0, 0, 0
506990, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
507000, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
507011, -0.00701248, 0, 1, 0.0385687, 0, -0.0119209, -0.0119209, 0, 0, 0, 0, 0
507020, -0.00701248, 0, 1, 0.0385687, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
507030, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
507040, -0.00701248, 0, 1, 0.0385687, 0, 0.050664, 0, 0, 0, 0, 0, 0
507051, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
507060, -0.00701248, 0, 1, 0.0385687, 0, 0.00298024, -0.00894071, 0, 0, 0, 0, 0
507070, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
507080, -0.00701248, 0, 1, 0.0385687, 0, 0.0327826, 0.00596047, 0, 0, 0, 0, 0
507090, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, 0.0387431, 0, 0, 0, 0, 0
507101, -0.00701248, 0, 1, 0.0385687, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
507110, -0.00701248, 0, 1, 0.0385687, 0, -0.0119209, -0.0119209, 0, 0, 0, 0, 0
