QGPIORecord, QRC v6.1.0, 23-11-2021 @ 17:13:51, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, VoltageA, VoltageB, ValueIn9, ValueIn10, ValueIn11
2440480, -1.04837, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440491, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440500, -0.697742, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440510, -0.701248, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440520, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440530, -1.04837, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440541, -1.04837, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440550, -0.701248, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440560, -1.05187, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440570, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440581, -1.05187, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440590, -1.04837, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440600, -1.05187, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440610, -0.701248, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440621, -1.04837, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440630, -1.04837, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440640, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440650, -0.697742, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440660, -1.05187, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440671, -1.05187, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440680, -1.04837, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440690, -1.05187, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440700, -0.701248, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440711, -1.04837, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440720, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440730, -1.05187, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440740, -1.04837, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440751, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440760, -0.697742, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440770, -1.05187, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440781, -1.04837, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440791, -1.05187, -1.05187, 10, 11.0519, 11.0519, 10.3582, 10.3582, 0, 0, 0, 0, 0
2440801, -1.04837, -1.04837, 10, 11.0484, 11.0484, 11.5449, 11.5449, 0, 0, 0, 0, 0
2440810, 4.90173, 5.24534, 10, 5.09827, 4.75466, 7.15781, 6.83577, 0, 0, 0, 0, 0
2440820, 12.9766, 12.9976, 10, -2.9766, -2.99764, 0.138689, 0.081974, 0, 0, 0, 0, 0
2440830, 14.3896, 13.3448, 10, -4.38962, -3.34476, -1.50613, -0.566113, 0, 0, 0, 0, 0
2440841, 7.35259, 6.64433, 10, 2.64741, 3.35567, 4.61659, 5.35363, 0, 0, 0, 0, 0
2440850, 0.701248, 0.350624, 10, 9.29875, 9.64938, 11.1355, 11.6136, 0, 0, 0, 0, 0
2440860, 2.10024, 2.80149, 10, 7.89976, 7.19851, 10.8255, 10.3555, 0, 0, 0, 0, 0
2440870, 8.05734, 9.10571, 10, 1.94266, 0.89429, 6.09288, 5.22206, 0, 0, 0, 0, 0
2440881, 14.7367, 14.025, 10, -4.73673, -4.02497, 0.0418873, 0.707845, 0, 0, 0, 0, 0
2440891, 13.6778, 12.9766, 10, -3.67785, -2.9766, 0.524303, 1.25704, 0, 0, 0, 0, 0
2440900, 6.66186, 6.31825, 10, 3.33814, 3.68175, 6.70394, 7.17699, 0, 0, 0, 0, 0
2440910, 1.39899, 2.10024, 10, 8.60101, 7.89976, 11.9959, 11.5267, 0, 0, 0, 0, 0
2440921, 4.5476, 4.89822, 10, 5.4524, 5.10178, 9.97099, 9.75487, 0, 0, 0, 0, 0
2440931, 10.8729, 10.5082, 10, -0.872856, -0.508206, 4.6298, 5.04631, 0, 0, 0, 0, 0
2440940, 15.431, 14.3966, 10, -5.43097, -4.39663, 0.263795, 1.34722, 0, 0, 0, 0, 0
2440950, 12.64, 12.2789, 10, -2.64, -2.27886, 2.29483, 2.85869, 0, 0, 0, 0, 0
2440961, 6.31124, 6.31474, 10, 3.68876, 3.68526, 7.94213, 8.2031, 0, 0, 0, 0, 0
2440971, 2.80149, 3.49923, 10, 7.19851, 6.50077, 11.6288, 11.2387, 0, 0, 0, 0, 0
2440980, 7.00898, 7.00898, 10, 2.99102, 2.99102, 8.46041, 8.64917, 0, 0, 0, 0, 0
2440990, 12.2718, 11.9212, 10, -2.27185, -1.92122, 3.84991, 4.36728, 0, 0, 0, 0, 0
2441000, 14.7297, 14.025, 10, -4.72972, -4.02497, 1.30169, 2.18872, 0, 0, 0, 0, 0
2441011, 11.2059, 11.22, 10, -1.20595, -1.21997, 4.09505, 4.38429, 0, 0, 0, 0, 0
2441021, 5.96762, 6.31124, 10, 4.03238, 3.68876, 8.87475, 8.85358, 0, 0, 0, 0, 0
2441030, 4.90874, 5.26287, 10, 5.09126, 4.73713, 10.3013, 10.2333, 0, 0, 0, 0, 0
2441040, 8.7656, 8.41498, 10, 1.2344, 1.58502, 7.23472, 7.78909, 0, 0, 0, 0, 0
2441051, 12.9556, 12.2403, 10, -2.95556, -2.24029, 3.44065, 4.37454, 0, 0, 0, 0, 0
2441061, 13.6673, 13.6778, 10, -3.66733, -3.67785, 2.45533, 2.78599, 0, 0, 0, 0, 0
2441070, 10.1786, 10.5292, 10, -0.17862, -0.529244, 5.33021, 5.34098, 0, 0, 0, 0, 0
2441080, 6.31124, 6.65835, 10, 3.68876, 3.34165, 8.93563, 8.91193, 0, 0, 0, 0, 0
2441091, 7.01248, 6.31124, 10, 2.98752, 3.68876, 8.67556, 9.59706, 0, 0, 0, 0, 0
2441101, 9.79995, 9.0987, 10, 0.200054, 0.901302, 6.38472, 7.38172, 0, 0, 0, 0, 0
2441110, 12.6295, 12.6295, 10, -2.62948, -2.62948, 3.75432, 4.16959, 0, 0, 0, 0, 0
