QGPIORecord, QRC v6.1.0, 23-11-2021 @ 17:15:39, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, VoltageA, VoltageB, ValueIn9, ValueIn10, ValueIn11
2548890, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548900, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548911, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548920, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548930, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548940, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548951, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548960, 0, 0, 10, 10, 10, 9.37235, 9.37235, 0, 0, 0, 0, 0
2548970, 0, 0, 10, 10, 10, 10.449, 10.449, 0, 0, 0, 0, 0
2548980, 5.59596, 5.57142, 10, 4.40404, 4.42858, 6.28102, 6.30402, 0, 0, 0, 0, 0
2548990, 11.9352, 11.9247, 10, -1.93525, -1.92473, 0.813801, 0.826303, 0, 0, 0, 0, 0
2549001, 12.9556, 12.6049, 10, -2.95556, -2.60494, -0.350844, -0.0184517, 0, 0, 0, 0, 0
2549010, 6.67238, 7.02651, 10, 3.32762, 2.97349, 5.21975, 4.92938, 0, 0, 0, 0, 0
2549020, 1.75312, 2.10374, 10, 8.24688, 7.89626, 10.1885, 9.86332, 0, 0, 0, 0, 0
2549030, 4.55811, 4.55811, 10, 5.44189, 5.44189, 8.44754, 8.41319, 0, 0, 0, 0, 0
2549041, 10.5012, 9.80345, 10, -0.501194, 0.196548, 3.46341, 4.083, 0, 0, 0, 0, 0
2549051, 12.9766, 12.612, 10, -2.9766, -2.61195, 1.0894, 1.47194, 0, 0, 0, 0, 0
2549060, 10.5257, 10.8623, 10, -0.525738, -0.862337, 3.06595, 2.83051, 0, 0, 0, 0, 0
2549070, 5.9536, 5.96762, 10, 4.0464, 4.03238, 7.29451, 7.32516, 0, 0, 0, 0, 0
2549081, 5.26287, 5.60648, 10, 4.73713, 4.39352, 8.37756, 8.0978, 0, 0, 0, 0, 0
2549091, 9.80696, 9.45984, 10, 0.193042, 0.540159, 4.62873, 4.95935, 0, 0, 0, 0, 0
2549100, 12.2718, 11.5776, 10, -2.27185, -1.57761, 2.33933, 3.03266, 0, 0, 0, 0, 0
2549110, 10.8764, 10.5292, 10, -0.876362, -0.529244, 3.40262, 3.84536, 0, 0, 0, 0, 0
2549121, 7.3596, 7.3561, 10, 2.6404, 2.6439, 6.6043, 6.76236, 0, 0, 0, 0, 0
2549131, 7.01248, 7.36311, 10, 2.98752, 2.63689, 7.21392, 7.04046, 0, 0, 0, 0, 0
2549140, 10.1751, 9.81748, 10, -0.175114, 0.182523, 4.57146, 5.02405, 0, 0, 0, 0, 0
2549150, 11.22, 11.213, 10, -1.21997, -1.21296, 3.57332, 3.73581, 0, 0, 0, 0, 0
2549160, 9.80696, 9.45283, 10, 0.193042, 0.547172, 4.76629, 5.25487, 0, 0, 0, 0, 0
2549171, 8.41498, 8.07487, 10, 1.58502, 1.92513, 6.09169, 6.60525, 0, 0, 0, 0, 0
2549180, 8.76911, 9.10922, 10, 1.23089, 0.890783, 5.93045, 5.84311, 0, 0, 0, 0, 0
2549190, 10.8693, 10.5222, 10, -0.869349, -0.522232, 4.09456, 4.61469, 0, 0, 0, 0, 0
2549200, 10.8588, 10.5082, 10, -0.858831, -0.508206, 4.01081, 4.57161, 0, 0, 0, 0, 0
2549211, 9.47387, 9.10922, 10, 0.526134, 0.890783, 5.21638, 5.82807, 0, 0, 0, 0, 0
2549221, 8.7656, 9.12675, 10, 1.2344, 0.873253, 5.93684, 5.90755, 0, 0, 0, 0, 0
2549230, 10.1716, 9.82098, 10, -0.171608, 0.179017, 4.75199, 5.35091, 0, 0, 0, 0, 0
2549240, 10.8448, 10.1506, 10, -0.844806, -0.15057, 4.10257, 5.06129, 0, 0, 0, 0, 0
2549251, 10.1856, 9.48088, 10, -0.185633, 0.519122, 4.62941, 5.67273, 0, 0, 0, 0, 0
2549261, 9.10922, 9.79995, 10, 0.890783, 0.200054, 5.61827, 5.42958, 0, 0, 0, 0, 0
2549270, 9.44932, 9.45984, 10, 0.550678, 0.540159, 5.39543, 5.76988, 0, 0, 0, 0, 0
2549280, 10.1821, 9.82449, 10, -0.182126, 0.17551, 4.76791, 5.48628, 0, 0, 0, 0, 0
2549291, 10.5187, 9.46685, 10, -0.518725, 0.533147, 4.43283, 5.84037, 0, 0, 0, 0, 0
2549301, 10.1506, 9.45633, 10, -0.15057, 0.543666, 4.72202, 5.90763, 0, 0, 0, 0, 0
2549310, 9.82098, 9.80696, 10, 0.179017, 0.193042, 5.01471, 5.63755, 0, 0, 0, 0, 0
2549320, 9.47387, 9.83501, 10, 0.526134, 0.164991, 5.35932, 5.63204, 0, 0, 0, 0, 0
2549330, 9.81046, 9.81046, 10, 0.189535, 0.189535, 5.10049, 5.67281, 0, 0, 0, 0, 0
2549341, 9.82098, 10.1716, 10, 0.179017, -0.171608, 5.11104, 5.35474, 0, 0, 0, 0, 0
2549351, 9.82449, 10.1576, 10, 0.17551, -0.157582, 5.12703, 5.34941, 0, 0, 0, 0, 0
2549360, 9.44582, 10.1611, 10, 0.554185, -0.161089, 5.50084, 5.32916, 0, 0, 0, 0, 0
2549370, 9.48088, 9.82449, 10, 0.519122, 0.17551, 5.52764, 5.62729, 0, 0, 0, 0, 0
2549381, 9.81748, 10.1681, 10, 0.182523, -0.168101, 5.26806, 5.32414, 0, 0, 0, 0, 0
2549391, 9.44932, 10.5082, 10, 0.550678, -0.508206, 5.63276, 4.98728, 0, 0, 0, 0, 0
2549400, 9.82449, 10.5187, 10, 0.17551, -0.518725, 5.34044, 4.9227, 0, 0, 0, 0, 0
2549410, 9.80696, 9.81748, 10, 0.193042, 0.182523, 5.37576, 5.52409, 0, 0, 0, 0, 0
2549421, 9.82449, 10.1751, 10, 0.17551, -0.175114, 5.38012, 5.20855, 0, 0, 0, 0, 0
2549431, 9.80696, 10.5082, 10, 0.193042, -0.508206, 5.41545, 4.87751, 0, 0, 0, 0, 0
2549440, 9.82449, 10.5187, 10, 0.17551, -0.518725, 5.4198, 4.81293, 0, 0, 0, 0, 0
2549450, 10.1751, 10.1751, 10, -0.175114, -0.175114, 5.11008, 5.07912, 0, 0, 0, 0, 0
2549460, 9.81748, 9.46685, 10, 0.182523, 0.533147, 5.42641, 5.72408, 0, 0, 0, 0, 0
2549471, 9.79995, 10.1506, 10, 0.200054, -0.15057, 5.4625, 5.14068, 0, 0, 0, 0, 0
2549480, 10.1681, 10.5222, 10, -0.168101, -0.522232, 5.13899, 4.77613, 0, 0, 0, 0, 0
2549490, 10.1856, 10.1891, 10, -0.185633, -0.189138, 5.10446, 5.03209, 0, 0, 0, 0, 0
2549500, 10.1541, 9.80345, 10, -0.154077, 0.196548, 5.11405, 5.3732, 0, 0, 0, 0, 0
2549511, 10.1751, 9.82449, 10, -0.175114, 0.17551, 5.07774, 5.37465, 0, 0, 0, 0, 0
2549521, 9.79995, 10.1506, 10, 0.200054, -0.15057, 5.41051, 5.08793, 0, 0, 0, 0, 0
2549530, 9.8315, 10.1751, 10, 0.168498, -0.175114, 5.40247, 5.04872, 0, 0, 0, 0, 0
2549540, 10.1576, 10.1576, 10, -0.157582, -0.157582, 5.115, 5.04629, 0, 0, 0, 0, 0
2549551, 10.1681, 9.828, 10, -0.168101, 0.172004, 5.08817, 5.33822, 0, 0, 0, 0, 0
2549561, 9.82098, 9.80345, 10, 0.179017, 0.196548, 5.39541, 5.37975, 0, 0, 0, 0, 0
2549570, 10.1751, 10.1856, 10, -0.175114, -0.185633, 5.08278, 5.04272, 0, 0, 0, 0, 0
2549580, 10.4977, 10.5012, 10, -0.497688, -0.501194, 4.76159, 4.72698, 0, 0, 0, 0, 0
2549591, 9.8315, 9.8315, 10, 0.168498, 0.168498, 5.33238, 5.30067, 0, 0, 0, 0, 0
2549601, 10.1541, 9.45283, 10, -0.154077, 0.547172, 5.04819, 5.67372, 0, 0, 0, 0, 0
2549610, 9.828, 9.45633, 10, 0.172004, 0.543666, 5.33722, 5.72935, 0, 0, 0, 0, 0
2549620, 10.1506, 10.5187, 10, -0.15057, -0.518725, 5.05341, 4.79217, 0, 0, 0, 0, 0
2549630, 10.1821, 10.5328, 10, -0.182126, -0.53275, 5.00763, 4.72318, 0, 0, 0, 0, 0
2549641, 10.1541, 9.80696, 10, -0.154077, 0.193042, 5.0143, 5.34605, 0, 0, 0, 0, 0
2549650, 9.828, 9.45984, 10, 0.172004, 0.540159, 5.30333, 5.69217, 0, 0, 0, 0, 0
2549660, 10.1716, 9.82098, 10, -0.171608, 0.179017, 4.9998, 5.41185, 0, 0, 0, 0, 0
2549670, 10.1436, 10.5082, 10, -0.143558, -0.508206, 5.00762, 4.78704, 0, 0, 0, 0, 0
