QGPIORecord, QRC v6.1.0, 10-11-2021 @ 15:50:18, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1714790, 3.96907, 5.96762, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714800, 4.02867, 5.9536, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714810, 4.08828, 5.96762, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714821, 4.14788, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714830, 4.20749, 5.9536, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714840, 4.2671, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714850, 4.3267, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714861, 4.38631, 5.9571, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714870, 4.44591, 5.9571, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714880, 4.50552, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714890, 4.56513, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714900, 4.62473, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714910, 4.68434, 5.9536, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714920, 4.74395, 5.96412, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714930, 4.80355, 5.9571, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714940, 4.86316, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714951, 4.91926, 5.60297, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714960, 4.97886, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714970, 5.03847, 5.95009, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714980, 5.09457, 5.96762, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714991, 5.15418, 5.60999, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715000, 5.21729, 6.30422, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715010, 5.27689, 5.9571, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715020, 5.3365, 5.96412, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715031, 5.39611, 5.95009, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715040, 5.45571, 5.96412, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715050, 5.51532, 5.96412, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715060, 5.57492, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715070, 5.63453, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715081, 5.69414, 5.9536, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715090, 5.75374, 5.96412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715100, 5.81335, 5.96762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715110, 5.85192, 3.85687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715121, 5.86594, 1.39899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715130, 5.86945, 0.347118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715140, 5.87295, 0.350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715150, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715161, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715170, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715180, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715190, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715201, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715210, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715220, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715230, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715240, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715250, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715260, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715270, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715280, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715291, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715300, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715310, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715320, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715331, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715340, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715350, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
