QGPIORecord, QRC v6.1.0, 07-12-2021 @ 11:39:00, Windows 10 Version 2009, 10.0.19042, x86_64
Time, ra, va, VoltageState, rb, vb, ia, ib, volta, voltb, ValueIn9, ValueIn10, ValueIn11
69770, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69780, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69790, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69800, 0.212308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69810, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69820, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69830, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69840, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69850, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69860, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69870, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69880, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69891, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69900, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69910, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69920, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69931, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69940, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69950, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69960, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69970, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69980, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69990, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70000, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70010, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70020, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70030, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70040, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70050, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70061, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70070, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70080, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70090, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70100, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70110, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70120, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70130, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70140, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70150, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70160, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70170, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70180, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70190, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70200, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70210, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70220, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70231, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70240, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70250, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70260, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70270, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70280, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70290, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70300, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70310, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70320, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70330, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70340, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70350, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70361, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70370, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70380, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70390, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70401, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70410, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70420, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70430, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70440, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70450, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70460, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70470, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70480, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70490, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70500, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70510, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70520, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70531, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70540, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70550, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70560, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70571, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70580, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70590, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70600, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70610, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70620, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70630, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70640, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70650, 0.204442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70660, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70670, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70680, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70690, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70701, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70710, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70720, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70730, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70740, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70750, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70760, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70770, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70780, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70790, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70800, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70810, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70820, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70831, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70840, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70850, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70860, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70871, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70880, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70890, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70900, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70910, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70920, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70930, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70940, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70950, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70960, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70970, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70980, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70990, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71001, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71010, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71020, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71030, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71041, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71050, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71060, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71070, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71080, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71090, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71100, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71110, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71120, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71130, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71140, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71150, 0.212308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71160, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71171, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71180, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71190, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71200, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71211, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71220, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71230, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71240, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71250, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71260, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71270, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71280, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71290, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71300, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71310, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71320, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71330, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71341, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71350, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71360, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71370, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71380, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71390, 0.212308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71400, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71410, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71420, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71430, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71440, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71450, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71460, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71470, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71480, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71490, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71500, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71511, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71520, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71530, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71540, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71550, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71560, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71570, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71580, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71590, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71600, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71610, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71620, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71630, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71641, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71650, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71660, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71670, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71681, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71690, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71700, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71710, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71720, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71730, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71740, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71750, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71760, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71770, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71780, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71790, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71800, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71811, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71820, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71830, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71840, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71851, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71860, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71870, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71880, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71890, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71900, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71910, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71920, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71930, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71940, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71950, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71960, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71970, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71981, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71990, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72000, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72010, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72020, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72030, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72040, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72050, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72060, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72070, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72080, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72090, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72100, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72110, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72120, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72130, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72140, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72151, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72160, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72170, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72180, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72190, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72200, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72210, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72220, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72230, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72240, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72250, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72260, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72270, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72281, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72290, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72300, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72310, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72321, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72330, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72340, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72350, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72360, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72370, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72380, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72390, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72400, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72410, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72420, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72430, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72440, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72451, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72460, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72470, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72480, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72491, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72500, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72510, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72520, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72530, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72540, 0.204442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72550, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72560, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72570, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72580, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72590, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72600, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72610, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72621, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72630, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72640, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72650, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72660, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72670, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72680, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72690, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72700, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72710, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72720, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72730, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72740, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72750, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72760, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72770, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72780, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72791, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72800, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72810, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72820, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72830, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72840, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72850, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72860, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72870, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72880, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72890, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72900, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72910, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72921, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72930, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72940, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72950, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72961, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72970, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72980, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72990, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
73000, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
73010, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
73020, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
73030, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
73040, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
73050, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
73060, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
