QGPIORecord, QRC v6.1.0, 20-12-2021 @ 21:41:59, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, -, -, -, -, -
357200, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357211, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357220, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357230, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357240, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357251, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357260, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357270, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357280, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357291, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357300, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357310, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357320, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357330, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357341, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357350, 0, 0, -6, -6, -6, 0.745125, 0.640803, 0, 0, 0, 0, 0
357360, 0, 0, -6, -6, -6, 0.584547, 0.461673, 0, 0, 0, 0, 0
357370, 0, 0, -6, -6, -6, 0.423969, 0.282543, 0, 0, 0, 0, 0
357381, 0, -0.347118, -6, -6, -5.65288, 0.263391, 0.108595, 0, 0, 0, 0, 0
357390, 0, 0, -6, -6, -6, 0.102813, -0.0653538, 0, 0, 0, 0, 0
357400, -0.350624, 0, -6, -5.64938, -6, -0.0530727, -0.244484, 0, 0, 0, 0, 0
357410, 0, -0.350624, -6, -6, -5.64938, -0.208959, -0.41838, 0, 0, 0, 0, 0
357421, -0.701248, -0.697742, -6, -5.29875, -5.30226, -0.360153, -0.58186, 0, 0, 0, 0, 0
357431, -0.347118, -0.347118, -6, -5.65288, -5.65288, -0.506702, -0.745393, 0, 0, 0, 0, 0
