QGPIORecord, QRC v6.1.0, 20-12-2021 @ 21:46:27, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, -, -, -, -, -
625780, -5.96061, -5.96061, -6, -0.0393887, -0.0393887, -3.13631, -3.08464, 0, 0, 0, 0, 0
625790, -6.30072, -5.95009, -6, 0.300716, -0.0499077, -3.13281, -3.08598, 0, 0, 0, 0, 0
625801, -5.96061, -5.9536, -6, -0.0393887, -0.0464015, -3.12931, -3.08741, 0, 0, 0, 0, 0
625810, -6.31825, -5.96762, -6, 0.318248, -0.0323763, -3.12558, -3.08859, 0, 0, 0, 0, 0
625820, -5.9571, -5.96061, -6, -0.0428953, -0.0393887, -3.1219, -3.08966, 0, 0, 0, 0, 0
625830, -6.30422, -5.9536, -6, 0.304223, -0.0464015, -3.1184, -3.09094, 0, 0, 0, 0, 0
625841, -5.96762, -5.96061, -6, -0.0323763, -0.0393887, -3.11476, -3.09222, 0, 0, 0, 0, 0
625850, -5.95009, -5.96061, -6, -0.0499077, -0.0393887, -3.11586, -3.0934, 0, 0, 0, 0, 0
625860, -6.31474, -5.60999, -6, 0.314742, -0.390013, -3.11232, -3.09981, 0, 0, 0, 0, 0
625870, -5.96061, -5.9571, -6, -0.0393887, -0.0428953, -3.10863, -3.10627, 0, 0, 0, 0, 0
625881, -6.30773, -5.96061, -6, 0.307729, -0.0393887, -3.10504, -3.1075, 0, 0, 0, 0, 0
625891, -5.96061, -5.96061, -6, -0.0393887, -0.0393887, -3.10145, -3.10868, 0, 0, 0, 0, 0
625900, -5.96061, -5.95009, -6, -0.0393887, -0.0499077, -3.10251, -3.11001, 0, 0, 0, 0, 0
625910, -6.30773, -6.31825, -6, 0.307729, 0.318248, -3.09892, -3.106, 0, 0, 0, 0, 0
625921, -5.9536, -5.9536, -6, -0.0464015, -0.0464015, -3.09542, -3.10194, 0, 0, 0, 0, 0
625931, -5.96412, -5.96412, -6, -0.0358825, -0.0358825, -3.09652, -3.10317, 0, 0, 0, 0, 0
625940, -5.96061, -5.60648, -6, -0.0393887, -0.393519, -3.09753, -3.10958, 0, 0, 0, 0, 0
625950, -6.30072, -5.60648, -6, 0.300716, -0.393519, -3.09403, -3.12133, 0, 0, 0, 0, 0
625960, -5.96061, -5.96061, -6, -0.0393887, -0.0393887, -3.09053, -3.12779, 0, 0, 0, 0, 0
625971, -5.9536, -5.9571, -6, -0.0464015, -0.0428953, -3.09168, -3.12902, 0, 0, 0, 0, 0
625980, -5.96762, -6.31474, -6, -0.0323763, 0.314742, -3.09274, -3.12496, 0, 0, 0, 0, 0
625990, -5.9536, -5.96061, -6, -0.0464015, -0.0393887, -3.09379, -3.12085, 0, 0, 0, 0, 0
626000, -5.96762, -5.96412, -6, -0.0323763, -0.0358825, -3.09484, -3.12198, 0, 0, 0, 0, 0
626011, -5.9571, -5.95009, -6, -0.0428953, -0.0499077, -3.09585, -3.12326, 0, 0, 0, 0, 0
626020, -6.30072, -5.9571, -6, 0.300716, -0.0428953, -3.0924, -3.12464, 0, 0, 0, 0, 0
626030, -5.96061, -5.96061, -6, -0.0393887, -0.0393887, -3.0889, -3.12587, 0, 0, 0, 0, 0
626040, -5.96412, -5.96412, -6, -0.0358825, -0.0358825, -3.08991, -3.127, 0, 0, 0, 0, 0
626051, -5.96061, -5.9536, -6, -0.0393887, -0.0464015, -3.09092, -3.12822, 0, 0, 0, 0, 0
626061, -6.30422, -5.96061, -6, 0.304223, -0.0393887, -3.08737, -3.1295, 0, 0, 0, 0, 0
626070, -5.96412, -5.96412, -6, -0.0358825, -0.0358825, -3.08378, -3.13063, 0, 0, 0, 0, 0
626080, -5.9571, -5.9571, -6, -0.0428953, -0.0428953, -3.08484, -3.1318, 0, 0, 0, 0, 0
626091, -5.96061, -6.31124, -6, -0.0393887, 0.311235, -3.08594, -3.1278, 0, 0, 0, 0, 0
626101, -5.96061, -5.60999, -6, -0.0393887, -0.390013, -3.08699, -3.12897, 0, 0, 0, 0, 0
