QGPIORecord, QRC v6.1.0, 20-12-2021 @ 21:46:18, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, -, -, -, -, -
615460, 5.60999, 5.96061, 6, 0.390013, 0.0393887, 3.19375, 3.37525, 0, 0, 0, 0, 0
615471, 5.96061, 5.96061, 6, 0.0393887, 0.0393887, 3.19949, 3.37643, 0, 0, 0, 0, 0
615481, 5.60648, 6.30072, 6, 0.393519, -0.300716, 3.20529, 3.37253, 0, 0, 0, 0, 0
615490, 5.96762, 6.32526, 6, 0.0323763, -0.32526, 3.21099, 3.36318, 0, 0, 0, 0, 0
615500, 5.9571, 6.30773, 6, 0.0428953, -0.307729, 3.21199, 3.35374, 0, 0, 0, 0, 0
615511, 5.60999, 6.30422, 6, 0.390013, -0.304223, 3.21779, 3.3446, 0, 0, 0, 0, 0
615521, 5.94308, 5.95009, 6, 0.0569201, 0.0499077, 3.22377, 3.3408, 0, 0, 0, 0, 0
615530, 5.617, 6.31825, 6, 0.383, -0.318248, 3.22965, 3.3368, 0, 0, 0, 0, 0
615540, 5.60999, 6.31474, 6, 0.390013, -0.314742, 3.24, 3.32735, 0, 0, 0, 0, 0
615550, 5.96061, 6.30773, 6, 0.0393887, -0.307729, 3.24574, 3.31806, 0, 0, 0, 0, 0
615561, 5.60999, 6.66186, 6, 0.390013, -0.66186, 3.25149, 3.30358, 0, 0, 0, 0, 0
615570, 5.61349, 6.31124, 6, 0.386507, -0.311235, 3.26188, 3.28906, 0, 0, 0, 0, 0
615580, 5.95009, 6.30422, 6, 0.0499077, -0.304223, 3.26772, 3.27987, 0, 0, 0, 0, 0
615590, 5.617, 6.31825, 6, 0.383, -0.318248, 3.27351, 3.27058, 0, 0, 0, 0, 0
615601, 5.9571, 6.30773, 6, 0.0428953, -0.307729, 3.27921, 3.26123, 0, 0, 0, 0, 0
615610, 5.95009, 6.30072, 6, 0.0499077, -0.300716, 3.28046, 3.25215, 0, 0, 0, 0, 0
615620, 5.62051, 6.31825, 6, 0.379494, -0.318248, 3.2862, 3.24291, 0, 0, 0, 0, 0
615630, 5.95009, 6.64783, 6, 0.0499077, -0.647834, 3.29195, 3.22849, 0, 0, 0, 0, 0
