QGPIORecord, QRC v6.1.0, 10-11-2021 @ 13:55:42, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
248070, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248080, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248090, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248100, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248111, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248120, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248130, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248140, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248151, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248160, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248170, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248180, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248190, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248200, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248210, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248220, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248230, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248240, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248250, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248260, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248270, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248281, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248290, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248300, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248310, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248321, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248330, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248340, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248350, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248360, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248370, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248380, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248390, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248400, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248410, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248420, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248430, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248440, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248451, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248460, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248470, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248480, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248491, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248500, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248510, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248520, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248530, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248540, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248550, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248560, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248570, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248581, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248590, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248600, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248610, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248621, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248630, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248640, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248650, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248660, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248670, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248680, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248690, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248700, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248710, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248720, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248730, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248740, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248751, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248760, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248770, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248780, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248791, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248800, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248810, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248820, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248830, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248840, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248850, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248860, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248870, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248880, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248890, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248900, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248910, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248921, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248930, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248940, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248950, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248961, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248970, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248980, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248990, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249000, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249010, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249020, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249030, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249040, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249050, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249060, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249070, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249080, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249091, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249100, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249110, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249120, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249131, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249140, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249150, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249160, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249170, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249180, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249190, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249200, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249210, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249220, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249230, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249240, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249250, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249261, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249270, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249280, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249290, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249300, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249310, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
