QGPIORecord, QRC v6.1.0, 10-11-2021 @ 15:55:42, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
2038970, 15.4871, 18.9092, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038980, 15.6764, 18.9547, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038990, 15.8657, 18.9162, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039001, 16.0551, 18.9477, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039010, 16.2444, 19.2598, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039020, 16.4338, 18.9618, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039030, 16.6266, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039041, 16.8159, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039050, 17.0053, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039060, 17.1946, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039070, 17.3839, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039080, 17.5733, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039091, 17.7626, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039100, 17.952, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039110, 18.1413, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039120, 18.3306, 18.9337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039131, 18.52, 19.2913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039140, 18.6427, 11.9282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039150, 18.6918, 4.90173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039160, 18.7058, 1.4025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039171, 18.7128, 0.701248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039180, 18.7163, 0.347118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039190, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039200, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039211, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039220, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039230, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039240, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039250, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039260, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039270, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039280, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039290, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039301, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039310, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039320, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039330, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039341, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039350, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039360, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039370, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039380, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039390, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039400, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039410, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039420, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039430, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039440, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039450, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039460, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039471, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039480, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039490, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039500, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039511, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039520, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039530, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039540, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039550, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039560, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039570, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039580, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039590, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039600, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039610, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039620, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039630, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039641, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039650, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039660, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039670, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039681, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039690, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039700, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039710, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039720, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039730, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039740, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039750, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039760, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039770, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039780, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039790, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039800, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039811, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039820, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039830, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2039840, 18.7163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
