QGPIORecord, QRC v6.1.0, 23-11-2021 @ 17:08:06, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, VoltageA, VoltageB, ValueIn9, ValueIn10, ValueIn11
2094140, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094150, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094160, -0.350624, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094171, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094180, -0.701248, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094190, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094200, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094211, -0.350624, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094220, -0.697742, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094230, -0.701248, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094240, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094251, -0.697742, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094260, -0.347118, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094270, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094280, -0.701248, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094290, -0.350624, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094301, -0.697742, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094310, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094320, -0.347118, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094330, -0.701248, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094341, -0.350624, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094350, -0.697742, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094360, -0.350624, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
