QGPIORecord, QRC v6.1.0, 15-12-2021 @ 15:54:54, Windows 10 Version 2009, 10.0.19042, x86_64
Time, FDR, rA, rB, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
585520, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585530, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585540, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585550, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585561, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585570, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585580, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585590, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585601, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585610, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585620, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585630, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585640, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585650, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585660, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585670, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585680, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585690, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585700, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585710, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585720, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585731, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585740, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585750, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585760, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585771, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585780, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585790, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585800, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585810, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585820, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585830, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585840, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585850, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585860, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585870, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585880, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585890, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585901, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585910, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585920, 0.152471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585930, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585940, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585950, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585960, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585970, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585980, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585990, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586000, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586010, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586020, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586031, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586040, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586050, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586060, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586071, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586080, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586090, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586100, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586110, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586120, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586130, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586140, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586150, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586160, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586170, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586180, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586190, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586201, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586210, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586220, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586230, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586241, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586250, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586260, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586270, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586280, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586290, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586300, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586310, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586320, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586330, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586340, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586350, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586360, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586371, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586380, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586390, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586400, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586411, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586420, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586430, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586440, 0.147779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586450, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586460, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586470, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586480, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586490, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586500, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586510, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586520, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586530, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586541, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586550, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586560, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586570, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586580, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586590, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586600, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586610, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586620, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586630, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586640, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586650, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586660, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586671, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586680, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586690, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586700, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586711, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586720, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586730, 0.147779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586740, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586750, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586760, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586770, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586780, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586790, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586800, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586810, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586820, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586830, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586841, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586850, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586860, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586870, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586881, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586890, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586900, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586910, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586920, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586930, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586940, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586950, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586960, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586970, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586980, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586990, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587000, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587011, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587020, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587030, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587040, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587051, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587060, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587070, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587080, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587090, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587100, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587110, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587120, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587130, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587140, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587150, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587160, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587170, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587181, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587190, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587200, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587210, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587220, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587230, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587240, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587250, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587260, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587270, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587280, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587290, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587300, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587311, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587320, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587330, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587340, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587351, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587360, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587370, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587380, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587390, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587400, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587410, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587420, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587430, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587440, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587450, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587460, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587470, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587481, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587490, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587500, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587510, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587521, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587530, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587540, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587550, 0.149308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587560, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587570, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587580, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587590, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587600, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587610, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587620, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587630, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587640, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587651, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587660, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587670, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587680, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587691, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587700, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587710, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587720, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587730, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587740, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587750, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587760, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587770, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587780, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587790, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587800, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587810, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587821, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587830, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587840, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587850, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587860, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587870, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587880, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587890, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587900, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587910, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587920, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587930, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587940, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587951, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587960, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587970, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587980, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
587991, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588000, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588010, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588020, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588030, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588040, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588050, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588060, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588070, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588080, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588090, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588100, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588110, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588121, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588130, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588140, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588150, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588161, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588170, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588180, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588190, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588200, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588210, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588220, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588230, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588240, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588250, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588260, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588270, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588280, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588291, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588300, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588310, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588320, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588331, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588340, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588350, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588360, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588370, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588380, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588390, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588400, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588410, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588420, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588430, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588440, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588450, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588461, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588470, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588480, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588490, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588500, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588510, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588520, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588530, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588540, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588550, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588560, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588570, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588580, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588591, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588600, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588610, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588620, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588631, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588640, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588650, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588660, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588670, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588680, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588690, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588700, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588710, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588720, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588730, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588740, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588750, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588761, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588770, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588780, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588790, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588801, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588810, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
